x,y
0.0,-514
0.0033444816053511705,-728
0.006688963210702341,-925
0.010033444816053512,-981
0.013377926421404682,-759
0.016722408026755852,-591
0.020066889632107024,-361
0.023411371237458192,-172
0.026755852842809364,1
0.030100334448160536,-17
0.033444816053511704,22
0.03678929765886287,18
0.04013377926421405,30
0.043478260869565216,19
0.046822742474916385,66
0.05016722408026756,63
0.05351170568561873,55
0.056856187290969896,42
0.06020066889632107,31
0.06354515050167224,-15
0.06688963210702341,-39
0.07023411371237458,-35
0.07357859531772575,-42
0.07692307692307693,-32
0.0802675585284281,0
0.08361204013377926,-1
0.08695652173913043,3
0.0903010033444816,52
0.09364548494983277,18
0.09698996655518395,18
0.10033444816053512,44
0.10367892976588629,55
0.10702341137123746,31
0.11036789297658862,107
0.11371237458193979,81
0.11705685618729096,108
0.12040133779264214,84
0.12374581939799331,74
0.12709030100334448,25
0.13043478260869565,55
0.13377926421404682,17
0.13712374581939799,1
0.14046822742474915,16
0.14381270903010032,84
0.1471571906354515,237
0.1505016722408027,414
0.15384615384615385,632
0.15719063545150502,800
0.1605351170568562,827
0.16387959866220736,653
0.16722408026755853,477
0.1705685618729097,279
0.17391304347826086,96
0.17725752508361203,0
0.1806020066889632,-3
0.18394648829431437,-8
0.18729096989966554,-4
0.1906354515050167,-2
0.1939799331103679,-7
0.19732441471571907,1
0.20066889632107024,2
0.2040133779264214,-3
0.20735785953177258,-1
0.21070234113712374,2
0.2140468227424749,-4
0.21739130434782608,2
0.22073578595317725,6
0.22408026755852842,5
0.22742474916387959,9
0.23076923076923075,7
0.23411371237458192,5
0.23745819397993312,5
0.2408026755852843,2
0.24414715719063546,-6
0.24749163879598662,-2
0.2508361204013378,-3
0.25418060200668896,-10
0.25752508361204013,-7
0.2608695652173913,-2
0.26421404682274247,-4
0.26755852842809363,-2
0.2709030100334448,2
0.27424749163879597,-1
0.27759197324414714,-2
0.2809364548494983,1
0.2842809364548495,-2
0.28762541806020064,4
0.2909698996655518,10
0.294314381270903,9
0.29765886287625415,7
0.3010033444816054,6
0.30434782608695654,-3
0.3076923076923077,-11
0.3110367892976589,-9
0.31438127090301005,-8
0.3177257525083612,-7
0.3210702341137124,-2
0.32441471571906355,3
0.3277591973244147,5
0.3311036789297659,2
0.33444816053511706,9
0.3377926421404682,11
0.3411371237458194,7
0.34448160535117056,3
0.34782608695652173,6
0.3511705685618729,-3
0.35451505016722407,-9
0.35785953177257523,-6
0.3612040133779264,-10
0.36454849498327757,-10
0.36789297658862874,-10
0.3712374581939799,-5
0.3745819397993311,0
0.37792642140468224,9
0.3812709030100334,6
0.3846153846153846,13
0.3879598662207358,6
0.391304347826087,2
0.39464882943143814,-1
0.3979933110367893,1
0.4013377926421405,-5
0.40468227424749165,6
0.4080267558528428,-1
0.411371237458194,-6
0.41471571906354515,-4
0.4180602006688963,-2
0.4214046822742475,-10
0.42474916387959866,-3
0.4280936454849498,3
0.431438127090301,-1
0.43478260869565216,1
0.43812709030100333,3
0.4414715719063545,4
0.44481605351170567,2
0.44816053511705684,6
