x,y
0.0,72
0.0033444816053511705,112
0.006688963210702341,135
0.010033444816053512,129
0.013377926421404682,72
0.016722408026755852,61
0.020066889632107024,58
0.023411371237458192,-10
0.026755852842809364,-30
0.030100334448160536,-16
0.033444816053511704,3
0.03678929765886287,-43
0.04013377926421405,-35
0.043478260869565216,-15
0.046822742474916385,30
0.05016722408026756,-22
0.05351170568561873,-11
0.056856187290969896,10
0.06020066889632107,38
0.06354515050167224,-24
0.06688963210702341,47
0.07023411371237458,206
0.07357859531772575,363
0.07692307692307693,446
0.0802675585284281,605
0.08361204013377926,693
0.08695652173913043,538
0.0903010033444816,380
0.09364548494983277,260
0.09698996655518395,123
0.10033444816053512,2
0.10367892976588629,12
0.10702341137123746,9
0.11036789297658862,7
0.11371237458193979,-3
0.11705685618729096,-8
0.12040133779264214,-17
0.12374581939799331,-21
0.12709030100334448,-21
0.13043478260869565,-6
0.13377926421404682,-7
0.13712374581939799,1
0.14046822742474915,8
0.14381270903010032,13
0.1471571906354515,3
0.1505016722408027,9
0.15384615384615385,6
0.15719063545150502,6
0.1605351170568562,3
0.16387959866220736,8
0.16722408026755853,1
0.1705685618729097,0
0.17391304347826086,0
0.17725752508361203,2
0.1806020066889632,0
0.18394648829431437,10
0.18729096989966554,9
0.1906354515050167,3
0.1939799331103679,-2
0.19732441471571907,-4
0.20066889632107024,-10
0.2040133779264214,-7
0.20735785953177258,1
0.21070234113712374,2
0.2140468227424749,5
0.21739130434782608,4
0.22073578595317725,0
0.22408026755852842,-6
0.22742474916387959,-3
0.23076923076923075,-4
0.23411371237458192,-2
0.23745819397993312,-1
0.2408026755852843,2
0.24414715719063546,3
0.24749163879598662,6
0.2508361204013378,3
0.25418060200668896,4
0.25752508361204013,1
0.2608695652173913,-1
0.26421404682274247,-6
0.26755852842809363,-2
0.2709030100334448,-3
0.27424749163879597,-1
0.27759197324414714,2
0.2809364548494983,4
0.2842809364548495,1
0.28762541806020064,4
0.2909698996655518,2
0.294314381270903,-1
0.29765886287625415,-1
0.3010033444816054,1
0.30434782608695654,-2
0.3076923076923077,3
0.3110367892976589,-1
0.31438127090301005,-5
0.3177257525083612,-5
0.3210702341137124,-5
0.32441471571906355,-9
0.3277591973244147,-5
0.3311036789297659,3
0.33444816053511706,-1
0.3377926421404682,0
0.3411371237458194,0
0.34448160535117056,-1
0.34782608695652173,-4
0.3511705685618729,2
0.35451505016722407,3
0.35785953177257523,6
0.3612040133779264,11
0.36454849498327757,6
0.36789297658862874,0
0.3712374581939799,-3
0.3745819397993311,-5
0.37792642140468224,-11
0.3812709030100334,-9
0.3846153846153846,-7
0.3879598662207358,-7
0.391304347826087,-6
0.39464882943143814,-6
0.3979933110367893,1
0.4013377926421405,4
0.40468227424749165,10
0.4080267558528428,9
0.411371237458194,11
0.41471571906354515,5
0.4180602006688963,4
0.4214046822742475,1
0.42474916387959866,3
0.4280936454849498,2
0.431438127090301,3
0.43478260869565216,-2
0.43812709030100333,-2
0.4414715719063545,-8
0.44481605351170567,-2
0.44816053511705684,0
0.451505016722408,1
0.45484949832775917,-3
0.45819397993311034,0
0.4615384615384615,-7
0.4648829431438127,-11
0.46822742474916385,-3
0.47157190635451507,3
0.47491638795986624,4
0.4782608695652174,9
0.4816053511705686,15
0.48494983277591974,10
0.4882943143812709,2
0.4916387959866221,4
0.49498327759197325,-5
0.4983277591973244,-11
0.5016722408026756,-10
0.5050167224080268,-4
0.5083612040133779,-6
0.5117056856187291,4
0.5150501672240803,8
0.5183946488294314,3
0.5217391304347826,4
0.5250836120401338,5
0.5284280936454849,2
0.5317725752508361,0
0.5351170568561873,5
0.5384615384615384,2
0.5418060200668896,2
0.5451505016722408,0
0.5484949832775919,-3
0.5518394648829431,-2
0.5551839464882943,-1
0.5585284280936454,-4
0.5618729096989966,-2
0.5652173913043478,-1
0.568561872909699,-4
0.5719063545150501,-5
0.5752508361204013,-3
0.5785953177257525,-4
0.5819397993311036,-3
0.5852842809364548,-4
0.588628762541806,0
0.5919732441471571,1
0.5953177257525083,0
0.5986622073578595,7
0.6020066889632107,13
0.6053511705685619,8
0.6086956521739131,8
0.6120401337792643,6
0.6153846153846154,-2
0.6187290969899666,-6
0.6220735785953178,-2
0.6254180602006689,-3
0.6287625418060201,2
0.6321070234113713,3
0.6354515050167224,3
0.6387959866220736,1
0.6421404682274248,0
0.6454849498327759,-1
0.6488294314381271,0
0.6521739130434783,-1
0.6555183946488294,-1
0.6588628762541806,0
0.6622073578595318,-4
0.6655518394648829,-2
0.6688963210702341,-3
0.6722408026755853,-5
0.6755852842809364,-3
0.6789297658862876,4
0.6822742474916388,2
0.68561872909699,5
0.6889632107023411,7
0.6923076923076923,1
0.6956521739130435,-5
0.6989966555183946,-8
0.7023411371237458,-7
0.705685618729097,-3
0.7090301003344481,2
0.7123745819397993,3
0.7157190635451505,5
0.7190635451505016,0
0.7224080267558528,-7
0.725752508361204,-5
0.7290969899665551,0
0.7324414715719063,4
0.7357859531772575,8
0.7391304347826086,8
0.7424749163879598,3
0.745819397993311,-6
0.7491638795986622,-9
0.7525083612040133,-8
0.7558528428093645,-1
0.7591973244147157,-1
0.7625418060200668,7
0.765886287625418,6
0.7692307692307692,2
0.7725752508361204,-3
0.7759197324414716,0
0.7792642140468228,-7
0.782608695652174,-9
0.7859531772575251,-6
0.7892976588628763,-4
0.7926421404682275,-9
0.7959866220735786,0
0.7993311036789298,9
0.802675585284281,7
0.8060200668896321,2
0.8093645484949833,13
0.8127090301003345,5
0.8160535117056856,-10
0.8193979933110368,-9
0.822742474916388,-4
0.8260869565217391,-16
0.8294314381270903,-10
0.8327759197324415,5
0.8361204013377926,5
0.8394648829431438,8
0.842809364548495,18
0.8461538461538461,14
0.8494983277591973,5
0.8528428093645485,5
0.8561872909698997,-2
0.8595317725752508,-7
0.862876254180602,-6
0.8662207357859532,-1
0.8695652173913043,-3
0.8729096989966555,-135
0.8762541806020067,-291
0.8795986622073578,-447
0.882943143812709,-592
0.8862876254180602,-729
0.8896321070234113,-610
0.8929765886287625,-466
0.8963210702341137,-300
0.8996655518394648,-159
0.903010033444816,-24
0.9063545150501672,7
0.9096989966555183,6
0.9130434782608695,13
0.9163879598662207,3
0.9197324414715718,5
