x,y
0.0,-8
0.0033444816053511705,-6
0.006688963210702341,-5
0.010033444816053512,2
0.013377926421404682,1
0.016722408026755852,10
0.020066889632107024,5
0.023411371237458192,4
0.026755852842809364,0
0.030100334448160536,2
0.033444816053511704,-2
0.03678929765886287,4
0.04013377926421405,0
0.043478260869565216,-2
0.046822742474916385,-3
0.05016722408026756,0
0.05351170568561873,-2
0.056856187290969896,-1
0.06020066889632107,2
0.06354515050167224,2
0.06688963210702341,-2
0.07023411371237458,-6
0.07357859531772575,4
0.07692307692307693,6
0.0802675585284281,8
0.08361204013377926,9
0.08695652173913043,15
0.0903010033444816,6
0.09364548494983277,2
0.09698996655518395,-4
0.10033444816053512,-6
0.10367892976588629,-14
0.10702341137123746,-13
0.11036789297658862,-13
0.11371237458193979,-8
0.11705685618729096,-5
0.12040133779264214,5
0.12374581939799331,7
0.12709030100334448,9
0.13043478260869565,7
0.13377926421404682,4
0.13712374581939799,-5
0.14046822742474915,-6
0.14381270903010032,-11
0.1471571906354515,-10
0.1505016722408027,-8
0.15384615384615385,1
0.15719063545150502,4
0.1605351170568562,12
0.16387959866220736,16
0.16722408026755853,19
0.1705685618729097,11
0.17391304347826086,8
0.17725752508361203,5
0.1806020066889632,-1
0.18394648829431437,-11
0.18729096989966554,-7
0.1906354515050167,-10
0.1939799331103679,-13
0.19732441471571907,-10
0.20066889632107024,3
0.2040133779264214,-3
0.20735785953177258,1
0.21070234113712374,2
0.2140468227424749,-1
0.21739130434782608,-5
0.22073578595317725,5
0.22408026755852842,5
0.22742474916387959,7
0.23076923076923075,6
0.23411371237458192,4
0.23745819397993312,-3
0.2408026755852843,-5
0.24414715719063546,-5
0.24749163879598662,-2
0.2508361204013378,-2
0.25418060200668896,4
0.25752508361204013,5
0.2608695652173913,2
0.26421404682274247,5
0.26755852842809363,5
0.2709030100334448,-1
0.27424749163879597,-2
0.27759197324414714,0
0.2809364548494983,-3
0.2842809364548495,-5
0.28762541806020064,-3
0.2909698996655518,-2
0.294314381270903,-1
0.29765886287625415,-1
0.3010033444816054,-3
0.30434782608695654,-2
0.3076923076923077,-2
0.3110367892976589,-5
0.31438127090301005,-7
0.3177257525083612,-1
0.3210702341137124,-3
0.32441471571906355,-4
0.3277591973244147,0
0.3311036789297659,5
0.33444816053511706,3
0.3377926421404682,4
0.3411371237458194,5
0.34448160535117056,-1
0.34782608695652173,-6
0.3511705685618729,-2
0.35451505016722407,-2
0.35785953177257523,0
0.3612040133779264,7
0.36454849498327757,10
0.36789297658862874,6
0.3712374581939799,5
0.3745819397993311,3
0.37792642140468224,2
0.3812709030100334,3
0.3846153846153846,-5
0.3879598662207358,-4
0.391304347826087,-3
0.39464882943143814,-6
0.3979933110367893,-8
0.4013377926421405,5
0.40468227424749165,4
0.4080267558528428,1
0.411371237458194,2
0.41471571906354515,1
0.4180602006688963,-3
0.4214046822742475,0
0.42474916387959866,4
0.4280936454849498,7
0.431438127090301,9
0.43478260869565216,7
0.43812709030100333,1
0.4414715719063545,-2
0.44481605351170567,-8
0.44816053511705684,-12
0.451505016722408,-10
0.45484949832775917,-2
0.45819397993311034,2
0.4615384615384615,4
0.4648829431438127,9
0.46822742474916385,4
0.47157190635451507,-2
0.47491638795986624,-7
0.4782608695652174,-6
0.4816053511705686,-11
0.48494983277591974,-5
0.4882943143812709,-2
0.4916387959866221,0
0.49498327759197325,3
0.4983277591973244,8
0.5016722408026756,8
0.5050167224080268,7
0.5083612040133779,8
0.5117056856187291,4
0.5150501672240803,4
0.5183946488294314,2
0.5217391304347826,3
0.5250836120401338,1
0.5284280936454849,1
0.5317725752508361,-2
0.5351170568561873,-4
0.5384615384615384,-4
0.5418060200668896,-5
0.5451505016722408,-4
0.5484949832775919,-7
0.5518394648829431,-3
0.5551839464882943,-6
0.5585284280936454,-3
0.5618729096989966,-6
0.5652173913043478,1
0.568561872909699,0
0.5719063545150501,3
0.5752508361204013,1
0.5785953177257525,9
0.5819397993311036,7
0.5852842809364548,6
0.588628762541806,6
0.5919732441471571,3
0.5953177257525083,-3
0.5986622073578595,-6
0.6020066889632107,-8
0.6053511705685619,-12
0.6086956521739131,-4
0.6120401337792643,-7
0.6153846153846154,-7
0.6187290969899666,-7
0.6220735785953178,-4
0.6254180602006689,-6
0.6287625418060201,1
0.6321070234113713,6
0.6354515050167224,10
0.6387959866220736,11
0.6421404682274248,10
0.6454849498327759,3
0.6488294314381271,-2
0.6521739130434783,-2
0.6555183946488294,-3
0.6588628762541806,-7
0.6622073578595318,0
0.6655518394648829,5
0.6688963210702341,-2
0.6722408026755853,-2
0.6755852842809364,1
0.6789297658862876,-3
0.6822742474916388,-5
0.68561872909699,0
0.6889632107023411,-1
0.6923076923076923,0
0.6956521739130435,5
0.6989966555183946,3
0.7023411371237458,9
0.705685618729097,11
0.7090301003344481,11
0.7123745819397993,5
0.7157190635451505,4
0.7190635451505016,-6
0.7224080267558528,-8
0.725752508361204,-10
0.7290969899665551,-7
0.7324414715719063,-4
0.7357859531772575,2
0.7391304347826086,4
0.7424749163879598,4
0.745819397993311,1
0.7491638795986622,0
0.7525083612040133,-4
0.7558528428093645,-3
0.7591973244147157,0
0.7625418060200668,4
0.765886287625418,3
0.7692307692307692,0
0.7725752508361204,-4
0.7759197324414716,-6
0.7792642140468228,-9
0.782608695652174,-5
0.7859531772575251,8
0.7892976588628763,13
0.7926421404682275,12
0.7959866220735786,15
0.7993311036789298,11
0.802675585284281,1
0.8060200668896321,-7
0.8093645484949833,-8
0.8127090301003345,-12
0.8160535117056856,-13
0.8193979933110368,-10
0.822742474916388,-4
0.8260869565217391,0
0.8294314381270903,4
0.8327759197324415,7
0.8361204013377926,6
0.8394648829431438,5
0.842809364548495,5
