x,y
0.0,4590
0.0033444816053511705,3585
0.006688963210702341,2535
0.010033444816053512,1499
0.013377926421404682,509
0.016722408026755852,-3
0.020066889632107024,-3
0.023411371237458192,7
0.026755852842809364,7
0.030100334448160536,8
0.033444816053511704,9
0.03678929765886287,5
0.04013377926421405,0
0.043478260869565216,-1
0.046822742474916385,-7
0.05016722408026756,-7
0.05351170568561873,-1
0.056856187290969896,-1
0.06020066889632107,-3
0.06354515050167224,4
0.06688963210702341,5
0.07023411371237458,0
0.07357859531772575,-1
0.07692307692307693,-2
0.0802675585284281,-7
0.08361204013377926,-10
0.08695652173913043,-5
0.0903010033444816,-5
0.09364548494983277,2
0.09698996655518395,8
0.10033444816053512,12
0.10367892976588629,7
0.10702341137123746,8
0.11036789297658862,1
0.11371237458193979,-7
0.11705685618729096,-9
0.12040133779264214,-6
0.12374581939799331,-4
0.12709030100334448,3
0.13043478260869565,7
0.13377926421404682,8
0.13712374581939799,4
0.14046822742474915,0
0.14381270903010032,-7
0.1471571906354515,-8
0.1505016722408027,-12
0.15384615384615385,-8
0.15719063545150502,-6
0.1605351170568562,-2
0.16387959866220736,4
0.16722408026755853,6
0.1705685618729097,7
0.17391304347826086,9
0.17725752508361203,9
0.1806020066889632,1
0.18394648829431437,1
0.18729096989966554,-3
0.1906354515050167,-9
0.1939799331103679,-12
0.19732441471571907,-9
0.20066889632107024,-3
0.2040133779264214,2
0.20735785953177258,8
0.21070234113712374,13
0.2140468227424749,14
0.21739130434782608,7
0.22073578595317725,0
0.22408026755852842,0
0.22742474916387959,-8
0.23076923076923075,-8
0.23411371237458192,-7
0.23745819397993312,-1
0.2408026755852843,-7
0.24414715719063546,2
0.24749163879598662,-2
0.2508361204013378,-1
0.25418060200668896,-2
0.25752508361204013,6
0.2608695652173913,1
0.26421404682274247,5
0.26755852842809363,8
0.2709030100334448,4
0.27424749163879597,0
0.27759197324414714,1
0.2809364548494983,1
0.2842809364548495,-3
0.28762541806020064,0
0.2909698996655518,-2
0.294314381270903,-1
0.29765886287625415,-1
0.3010033444816054,0
0.30434782608695654,2
0.3076923076923077,5
0.3110367892976589,-2
0.31438127090301005,-6
0.3177257525083612,-8
0.3210702341137124,-11
0.32441471571906355,-13
0.3277591973244147,-2
0.3311036789297659,2
0.33444816053511706,5
0.3377926421404682,9
0.3411371237458194,12
0.34448160535117056,7
0.34782608695652173,3
0.3511705685618729,4
0.35451505016722407,0
0.35785953177257523,-2
0.3612040133779264,-1
0.36454849498327757,5
0.36789297658862874,4
0.3712374581939799,4
0.3745819397993311,6
0.37792642140468224,5
0.3812709030100334,2
0.3846153846153846,1
0.3879598662207358,1
0.391304347826087,-2
0.39464882943143814,-5
0.3979933110367893,-3
0.4013377926421405,-5
0.40468227424749165,-1
0.4080267558528428,0
0.411371237458194,5
0.41471571906354515,0
0.4180602006688963,0
0.4214046822742475,-8
0.42474916387959866,-14
0.4280936454849498,-16
0.431438127090301,-12
0.43478260869565216,-9
0.43812709030100333,1
0.4414715719063545,13
0.44481605351170567,14
0.44816053511705684,12
0.451505016722408,10
0.45484949832775917,1
0.45819397993311034,-6
0.4615384615384615,-6
0.4648829431438127,-2
0.46822742474916385,-3
0.47157190635451507,2
0.47491638795986624,2
0.4782608695652174,1
0.4816053511705686,-6
0.48494983277591974,-5
0.4882943143812709,-3
0.4916387959866221,-3
0.49498327759197325,-4
0.4983277591973244,2
0.5016722408026756,8
