x,y
0.0,5
0.0033444816053511705,-2
0.006688963210702341,-1
0.010033444816053512,-6
0.013377926421404682,-7
0.016722408026755852,-3
0.020066889632107024,6
0.023411371237458192,4
0.026755852842809364,6
0.030100334448160536,0
0.033444816053511704,1
0.03678929765886287,-8
0.04013377926421405,-11
0.043478260869565216,-12
0.046822742474916385,-3
0.05016722408026756,-5
0.05351170568561873,3
0.056856187290969896,12
0.06020066889632107,14
0.06354515050167224,10
0.06688963210702341,8
0.07023411371237458,2
0.07357859531772575,-3
0.07692307692307693,0
0.0802675585284281,1
0.08361204013377926,2
0.08695652173913043,3
0.0903010033444816,1
0.09364548494983277,-6
0.09698996655518395,-9
0.10033444816053512,-9
0.10367892976588629,-7
0.10702341137123746,-6
0.11036789297658862,-4
0.11371237458193979,-3
0.11705685618729096,2
0.12040133779264214,-1
0.12374581939799331,3
0.12709030100334448,2
0.13043478260869565,7
0.13377926421404682,3
0.13712374581939799,7
0.14046822742474915,6
0.14381270903010032,9
0.1471571906354515,4
0.1505016722408027,2
0.15384615384615385,-1
0.15719063545150502,-5
0.1605351170568562,-4
0.16387959866220736,-2
0.16722408026755853,-1
0.1705685618729097,2
0.17391304347826086,2
0.17725752508361203,2
0.1806020066889632,-1
0.18394648829431437,0
0.18729096989966554,0
0.1906354515050167,2
0.1939799331103679,-2
0.19732441471571907,3
0.20066889632107024,1
0.2040133779264214,-5
0.20735785953177258,-2
0.21070234113712374,2
0.2140468227424749,-4
0.21739130434782608,-1
0.22073578595317725,6
0.22408026755852842,3
0.22742474916387959,-2
0.23076923076923075,1
0.23411371237458192,0
0.23745819397993312,-8
0.2408026755852843,-11
0.24414715719063546,-6
0.24749163879598662,-5
0.2508361204013378,-5
0.25418060200668896,4
0.25752508361204013,7
0.2608695652173913,3
0.26421404682274247,-1
0.26755852842809363,0
0.2709030100334448,-3
0.27424749163879597,0
0.27759197324414714,3
0.2809364548494983,10
0.2842809364548495,13
0.28762541806020064,10
0.2909698996655518,5
0.294314381270903,3
0.29765886287625415,-1
0.3010033444816054,-6
0.30434782608695654,-5
0.3076923076923077,-5
0.3110367892976589,-4
0.31438127090301005,-7
0.3177257525083612,-5
0.3210702341137124,-1
0.32441471571906355,4
0.3277591973244147,4
0.3311036789297659,10
0.33444816053511706,6
0.3377926421404682,3
0.3411371237458194,-1
0.34448160535117056,1
0.34782608695652173,-1
0.3511705685618729,4
0.35451505016722407,0
0.35785953177257523,1
0.3612040133779264,-1570
0.36454849498327757,-3102
0.36789297658862874,-4651
0.3712374581939799,-6076
0.3745819397993311,-7572
0.37792642140468224,-5957
0.3812709030100334,-2895
0.3846153846153846,197
0.3879598662207358,3059
0.391304347826087,6050
0.39464882943143814,7523
0.3979933110367893,5990
0.4013377926421405,4444
0.40468227424749165,3006
0.4080267558528428,1509
0.411371237458194,-8
0.41471571906354515,-5
0.4180602006688963,-1
0.4214046822742475,8
0.42474916387959866,10
0.4280936454849498,8
0.431438127090301,6
0.43478260869565216,0
0.43812709030100333,-5
0.4414715719063545,-5
0.44481605351170567,-2
0.44816053511705684,1
0.451505016722408,4
0.45484949832775917,5
0.45819397993311034,8
0.4615384615384615,3
0.4648829431438127,-1
0.46822742474916385,-1
0.47157190635451507,-1
0.47491638795986624,-4
0.4782608695652174,-1
0.4816053511705686,3
0.48494983277591974,2
0.4882943143812709,1
0.4916387959866221,1
0.49498327759197325,-1
0.4983277591973244,-7
0.5016722408026756,-5
0.5050167224080268,-4
0.5083612040133779,-8
0.5117056856187291,-6
0.5150501672240803,-2
0.5183946488294314,-3
0.5217391304347826,0
0.5250836120401338,9
0.5284280936454849,9
0.5317725752508361,9
0.5351170568561873,12
0.5384615384615384,3
0.5418060200668896,-3
0.5451505016722408,-6
0.5484949832775919,-9
0.5518394648829431,-15
0.5551839464882943,-8
