x,y
0.0,-6
0.0033444816053511705,-6
0.006688963210702341,-3
0.010033444816053512,-6
0.013377926421404682,2
0.016722408026755852,6
0.020066889632107024,4
0.023411371237458192,2
0.026755852842809364,7
0.030100334448160536,0
0.033444816053511704,-3
0.03678929765886287,0
0.04013377926421405,2
0.043478260869565216,-7
0.046822742474916385,-3
0.05016722408026756,-1
0.05351170568561873,-1
0.056856187290969896,-1
0.06020066889632107,7
0.06354515050167224,7
0.06688963210702341,5
0.07023411371237458,5
0.07357859531772575,3
0.07692307692307693,1
0.0802675585284281,1
0.08361204013377926,2
0.08695652173913043,-2
0.0903010033444816,-4
0.09364548494983277,-9
0.09698996655518395,-12
0.10033444816053512,-11
0.10367892976588629,-13
0.10702341137123746,-8
0.11036789297658862,0
0.11371237458193979,2
0.11705685618729096,-1
0.12040133779264214,9
0.12374581939799331,8
0.12709030100334448,4
0.13043478260869565,5
0.13377926421404682,7
0.13712374581939799,5
0.14046822742474915,5
0.14381270903010032,5
0.1471571906354515,5
0.1505016722408027,7
0.15384615384615385,6
0.15719063545150502,1
0.1605351170568562,1
0.16387959866220736,-2
0.16722408026755853,-7
0.1705685618729097,-11
0.17391304347826086,-2
0.17725752508361203,0
0.1806020066889632,1
0.18394648829431437,6
0.18729096989966554,6
0.1906354515050167,-3
0.1939799331103679,-10
0.19732441471571907,-6
0.20066889632107024,-8
0.2040133779264214,-7
0.20735785953177258,-2
0.21070234113712374,6
0.2140468227424749,3
0.21739130434782608,4
0.22073578595317725,9
0.22408026755852842,11
0.22742474916387959,6
0.23076923076923075,6
0.23411371237458192,4
0.23745819397993312,-2
0.2408026755852843,-6
0.24414715719063546,-3
0.24749163879598662,-5
0.2508361204013378,-3
0.25418060200668896,0
0.25752508361204013,1
0.2608695652173913,-3
0.26421404682274247,0
0.26755852842809363,-4
0.2709030100334448,-3
0.27424749163879597,-7
0.27759197324414714,0
0.2809364548494983,-1
0.2842809364548495,4
0.28762541806020064,-1
0.2909698996655518,4
0.294314381270903,0
0.29765886287625415,-4
0.3010033444816054,-7
0.30434782608695654,-4
0.3076923076923077,-6
0.3110367892976589,-7
0.31438127090301005,-3
0.3177257525083612,1
0.3210702341137124,1
0.32441471571906355,4
0.3277591973244147,7
0.3311036789297659,10
0.33444816053511706,7
0.3377926421404682,7
0.3411371237458194,1
0.34448160535117056,-3
0.34782608695652173,-5
0.3511705685618729,-6
0.35451505016722407,-6
0.35785953177257523,2
0.3612040133779264,2
0.36454849498327757,2
0.36789297658862874,-1
0.3712374581939799,1
0.3745819397993311,-5
0.37792642140468224,-5
0.3812709030100334,-5
0.3846153846153846,4
0.3879598662207358,-1
0.391304347826087,4
0.39464882943143814,12
0.3979933110367893,6
0.4013377926421405,0
0.40468227424749165,4
0.4080267558528428,-1
0.411371237458194,-10
0.41471571906354515,-2
0.4180602006688963,-4
0.4214046822742475,-6
0.42474916387959866,-1
0.4280936454849498,3
0.431438127090301,-1
0.43478260869565216,4
0.43812709030100333,8
0.4414715719063545,1
0.44481605351170567,0
0.44816053511705684,5
0.451505016722408,4
0.45484949832775917,0
0.45819397993311034,8
0.4615384615384615,7
0.4648829431438127,2
0.46822742474916385,1
0.47157190635451507,2
0.47491638795986624,-5
0.4782608695652174,-2
0.4816053511705686,-2
0.48494983277591974,-9
0.4882943143812709,-10
0.4916387959866221,-7
0.49498327759197325,-10
0.4983277591973244,-12
0.5016722408026756,-1
0.5050167224080268,1
0.5083612040133779,1
0.5117056856187291,3
0.5150501672240803,6
0.5183946488294314,0
0.5217391304347826,0
0.5250836120401338,1
0.5284280936454849,1
0.5317725752508361,4
0.5351170568561873,10
0.5384615384615384,9
0.5418060200668896,10
0.5451505016722408,10
0.5484949832775919,6
0.5518394648829431,0
0.5551839464882943,0
0.5585284280936454,-6
0.5618729096989966,-10
0.5652173913043478,-11
0.568561872909699,-7
0.5719063545150501,-11
0.5752508361204013,-4
0.5785953177257525,-3
0.5819397993311036,0
0.5852842809364548,-3
0.588628762541806,4
0.5919732441471571,-2
0.5953177257525083,2
0.5986622073578595,4
0.6020066889632107,8
0.6053511705685619,4
0.6086956521739131,7
0.6120401337792643,5
0.6153846153846154,0
0.6187290969899666,-5
0.6220735785953178,-3
0.6254180602006689,1
0.6287625418060201,2
0.6321070234113713,4
0.6354515050167224,5
0.6387959866220736,3
0.6421404682274248,-2
0.6454849498327759,-3
0.6488294314381271,-4
0.6521739130434783,0
0.6555183946488294,3
0.6588628762541806,1
0.6622073578595318,2
0.6655518394648829,2
0.6688963210702341,0
0.6722408026755853,-149
0.6755852842809364,-278
0.6789297658862876,-437
0.6822742474916388,-606
0.68561872909699,-765
0.6889632107023411,-620
0.6923076923076923,-491
0.6956521739130435,-306
0.6989966555183946,-115
0.7023411371237458,46
0.705685618729097,73
0.7090301003344481,62
0.7123745819397993,47
0.7157190635451505,47
0.7190635451505016,56
0.7224080267558528,27
0.725752508361204,48
0.7290969899665551,7
0.7324414715719063,-9
0.7357859531772575,-2
0.7391304347826086,-33
0.7424749163879598,-54
0.745819397993311,-34
0.7491638795986622,-57
0.7525083612040133,-107
0.7558528428093645,-54
0.7591973244147157,-26
0.7625418060200668,-15
0.765886287625418,-7
0.7692307692307692,27
0.7725752508361204,9
0.7759197324414716,-17
0.7792642140468228,0
0.782608695652174,23
0.7859531772575251,11
0.7892976588628763,9
0.7926421404682275,21
0.7959866220735786,-11
0.7993311036789298,-47
0.802675585284281,-41
0.8060200668896321,-59
0.8093645484949833,-34
0.8127090301003345,-24
0.8160535117056856,8
0.8193979933110368,15
0.822742474916388,28
0.8260869565217391,-28
0.8294314381270903,-45
0.8327759197324415,-43
0.8361204013377926,-66
0.8394648829431438,-40
0.842809364548495,-11
0.8461538461538461,15
0.8494983277591973,-14
0.8528428093645485,-10
0.8561872909698997,-56
0.8595317725752508,-66
0.862876254180602,-82
0.8662207357859532,-62
0.8695652173913043,-23
0.8729096989966555,184
0.8762541806020067,373
