x,y
0.0,6
0.0033444816053511705,15
0.006688963210702341,18
0.010033444816053512,14
0.013377926421404682,11
0.016722408026755852,6
0.020066889632107024,-308
0.023411371237458192,-622
0.026755852842809364,-957
0.030100334448160536,-1282
0.033444816053511704,-1584
0.03678929765886287,-1281
0.04013377926421405,-961
0.043478260869565216,-625
0.046822742474916385,-293
0.05016722408026756,-19
0.05351170568561873,-5
0.056856187290969896,2
0.06020066889632107,28
0.06354515050167224,17
0.06688963210702341,97
0.07023411371237458,99
0.07357859531772575,86
0.07692307692307693,106
0.0802675585284281,129
0.08361204013377926,56
0.08695652173913043,71
0.0903010033444816,74
0.09364548494983277,-12
0.09698996655518395,-17
0.10033444816053512,7
0.10367892976588629,-34
0.10702341137123746,-59
0.11036789297658862,-11
0.11371237458193979,-65
0.11705685618729096,-70
0.12040133779264214,240
0.12374581939799331,554
0.12709030100334448,836
0.13043478260869565,1201
0.13377926421404682,1516
0.13712374581939799,1224
0.14046822742474915,928
0.14381270903010032,636
0.1471571906354515,306
0.1505016722408027,-8
0.15384615384615385,-10
0.15719063545150502,-7
0.1605351170568562,-9
0.16387959866220736,-2
0.16722408026755853,7
0.1705685618729097,8
0.17391304347826086,2
0.17725752508361203,6
0.1806020066889632,2
0.18394648829431437,-5
0.18729096989966554,-4
0.1906354515050167,3
0.1939799331103679,2
0.19732441471571907,0
0.20066889632107024,0
0.2040133779264214,-1
0.20735785953177258,-3
0.21070234113712374,-4
0.2140468227424749,3
0.21739130434782608,-1
0.22073578595317725,-3
0.22408026755852842,-4
0.22742474916387959,-2
0.23076923076923075,-6
0.23411371237458192,4
0.23745819397993312,7
0.2408026755852843,6
0.24414715719063546,7
0.24749163879598662,6
0.2508361204013378,0
0.25418060200668896,-1
0.25752508361204013,-3
0.2608695652173913,-3
0.26421404682274247,-2
0.26755852842809363,-3
0.2709030100334448,-1
0.27424749163879597,1
0.27759197324414714,-2
0.2809364548494983,-1
0.2842809364548495,3
0.28762541806020064,-1
0.2909698996655518,6
0.294314381270903,7
0.29765886287625415,4
0.3010033444816054,1
0.30434782608695654,-2
0.3076923076923077,-11
0.3110367892976589,-11
0.31438127090301005,-9
0.3177257525083612,-5
0.3210702341137124,2
0.32441471571906355,6
0.3277591973244147,5
0.3311036789297659,6
0.33444816053511706,0
0.3377926421404682,2
0.3411371237458194,1
0.34448160535117056,3
0.34782608695652173,1
0.3511705685618729,2
0.35451505016722407,-5
0.35785953177257523,-7
0.3612040133779264,-10
0.36454849498327757,-11
0.36789297658862874,-8
0.3712374581939799,-1
0.3745819397993311,0
0.37792642140468224,2
0.3812709030100334,7
0.3846153846153846,7
0.3879598662207358,-1
0.391304347826087,4
0.39464882943143814,7
0.3979933110367893,4
0.4013377926421405,4
0.40468227424749165,10
0.4080267558528428,3
0.411371237458194,-1
0.41471571906354515,-3
0.4180602006688963,-4
0.4214046822742475,-7
0.42474916387959866,0
0.4280936454849498,2
0.431438127090301,4
0.43478260869565216,5
0.43812709030100333,6
0.4414715719063545,0
0.44481605351170567,-5
0.44816053511705684,-5
0.451505016722408,-8
0.45484949832775917,-6
0.45819397993311034,-3
0.4615384615384615,4
0.4648829431438127,3
0.46822742474916385,6
0.47157190635451507,3
0.47491638795986624,-3
0.4782608695652174,-8
0.4816053511705686,-4
0.48494983277591974,-5
0.4882943143812709,-7
0.4916387959866221,-2
0.49498327759197325,4
0.4983277591973244,0
0.5016722408026756,1
0.5050167224080268,7
0.5083612040133779,12
0.5117056856187291,4
0.5150501672240803,1
0.5183946488294314,-3
0.5217391304347826,-9
0.5250836120401338,-17
0.5284280936454849,-14
0.5317725752508361,-8
0.5351170568561873,0
0.5384615384615384,5
0.5418060200668896,8
0.5451505016722408,11
0.5484949832775919,12
0.5518394648829431,5
0.5551839464882943,3
0.5585284280936454,3
0.5618729096989966,1
0.5652173913043478,-5
0.568561872909699,-5
0.5719063545150501,-2
0.5752508361204013,-6
0.5785953177257525,-7
0.5819397993311036,-2
0.5852842809364548,2
0.588628762541806,-4
0.5919732441471571,7
0.5953177257525083,9
0.5986622073578595,6
0.6020066889632107,5
0.6053511705685619,10
0.6086956521739131,0
0.6120401337792643,-1
0.6153846153846154,1
0.6187290969899666,0
0.6220735785953178,-5
0.6254180602006689,-1
0.6287625418060201,-1
0.6321070234113713,0
0.6354515050167224,-3
0.6387959866220736,-1
0.6421404682274248,-2
0.6454849498327759,-2
0.6488294314381271,-7
0.6521739130434783,-4
0.6555183946488294,-2
0.6588628762541806,-3
0.6622073578595318,-1
0.6655518394648829,4
0.6688963210702341,6
0.6722408026755853,4
0.6755852842809364,4
0.6789297658862876,-1
0.6822742474916388,-5
0.68561872909699,-6
0.6889632107023411,-2
0.6923076923076923,-3
0.6956521739130435,2
0.6989966555183946,3
0.7023411371237458,-3
0.705685618729097,-8
0.7090301003344481,1
0.7123745819397993,-5
0.7157190635451505,-5
0.7190635451505016,4
0.7224080267558528,5
0.725752508361204,-2
0.7290969899665551,1
0.7324414715719063,6
0.7357859531772575,1
0.7391304347826086,3
0.7424749163879598,0
0.745819397993311,5
0.7491638795986622,-1
0.7525083612040133,-1
0.7558528428093645,0
0.7591973244147157,2
0.7625418060200668,-2
0.765886287625418,-3
0.7692307692307692,-2
0.7725752508361204,-6
0.7759197324414716,-3
0.7792642140468228,-3
0.782608695652174,5
0.7859531772575251,6
0.7892976588628763,8
0.7926421404682275,7
0.7959866220735786,8
0.7993311036789298,3
0.802675585284281,-2
0.8060200668896321,0
0.8093645484949833,-4
0.8127090301003345,-7
0.8160535117056856,-8
0.8193979933110368,-1
0.822742474916388,-3
0.8260869565217391,0
0.8294314381270903,3
0.8327759197324415,0
0.8361204013377926,-3
0.8394648829431438,-4
0.842809364548495,-3
0.8461538461538461,-4
0.8494983277591973,5
0.8528428093645485,8
0.8561872909698997,9
0.8595317725752508,7
0.862876254180602,9
0.8662207357859532,3
0.8695652173913043,-3
0.8729096989966555,-2
0.8762541806020067,1
0.8795986622073578,0
0.882943143812709,0
0.8862876254180602,5
0.8896321070234113,2
0.8929765886287625,-2
