x,y
0.0,-9
0.0033444816053511705,-2
0.006688963210702341,-5
0.010033444816053512,0
0.013377926421404682,4
0.016722408026755852,7
0.020066889632107024,4
0.023411371237458192,9
0.026755852842809364,3
0.030100334448160536,-6
0.033444816053511704,-9
0.03678929765886287,-10
0.04013377926421405,-17
0.043478260869565216,-14
0.046822742474916385,-7
0.05016722408026756,-3
0.05351170568561873,0
0.056856187290969896,5
0.06020066889632107,5
0.06354515050167224,11
0.06688963210702341,10
0.07023411371237458,7
0.07357859531772575,8
0.07692307692307693,6
0.0802675585284281,-2
0.08361204013377926,-4
0.08695652173913043,-4
0.0903010033444816,-7
0.09364548494983277,-4
0.09698996655518395,0
0.10033444816053512,1
0.10367892976588629,0
0.10702341137123746,2
0.11036789297658862,-1
0.11371237458193979,-7
0.11705685618729096,-8
0.12040133779264214,-4
0.12374581939799331,-6
0.12709030100334448,2
0.13043478260869565,9
0.13377926421404682,9
0.13712374581939799,7
0.14046822742474915,7
0.14381270903010032,-5
0.1471571906354515,-6
0.1505016722408027,-2
0.15384615384615385,-2
0.15719063545150502,-2
0.1605351170568562,5
0.16387959866220736,0
0.16722408026755853,-5
0.1705685618729097,-3
0.17391304347826086,0
0.17725752508361203,1
0.1806020066889632,2
0.18394648829431437,5
0.18729096989966554,2
0.1906354515050167,-1
0.1939799331103679,0
0.19732441471571907,3
0.20066889632107024,3
0.2040133779264214,3
0.20735785953177258,3
0.21070234113712374,-2
0.2140468227424749,-1
0.21739130434782608,0
0.22073578595317725,2
0.22408026755852842,1
0.22742474916387959,1
0.23076923076923075,1
0.23411371237458192,-5
0.23745819397993312,-7
0.2408026755852843,-3
0.24414715719063546,-1
0.24749163879598662,-6
0.2508361204013378,-2
0.25418060200668896,1
0.25752508361204013,0
0.2608695652173913,2
0.26421404682274247,6
0.26755852842809363,6
0.2709030100334448,-1
0.27424749163879597,-1
0.27759197324414714,0
0.2809364548494983,-2
0.2842809364548495,1
0.28762541806020064,11
0.2909698996655518,10
0.294314381270903,-1
0.29765886287625415,-1
0.3010033444816054,-4
0.30434782608695654,-9
0.3076923076923077,-9
0.3110367892976589,7
0.31438127090301005,13
0.3177257525083612,9
0.3210702341137124,6
0.32441471571906355,5
0.3277591973244147,-7
0.3311036789297659,-17
0.33444816053511706,-11
0.3377926421404682,-11
0.3411371237458194,-8
0.34448160535117056,-2
0.34782608695652173,3
0.3511705685618729,1
0.35451505016722407,9
0.35785953177257523,3
0.3612040133779264,-2
0.36454849498327757,-2
0.36789297658862874,0
0.3712374581939799,-5
0.3745819397993311,4
0.37792642140468224,8
0.3812709030100334,8
0.3846153846153846,6
0.3879598662207358,7
0.391304347826087,-3
0.39464882943143814,-2
0.3979933110367893,1
0.4013377926421405,-1
0.40468227424749165,-3
0.4080267558528428,3
0.411371237458194,2
0.41471571906354515,0
0.4180602006688963,2
0.4214046822742475,-1
0.42474916387959866,0
0.4280936454849498,-3
0.431438127090301,-7
0.43478260869565216,-9
0.43812709030100333,-1
0.4414715719063545,-8
0.44481605351170567,-3
0.44816053511705684,-2
0.451505016722408,0
0.45484949832775917,-4
0.45819397993311034,6
0.4615384615384615,-3
0.4648829431438127,-2
0.46822742474916385,-2
0.47157190635451507,-4
0.47491638795986624,-12
0.4782608695652174,-6
0.4816053511705686,0
0.48494983277591974,3
0.4882943143812709,8
0.4916387959866221,11
0.49498327759197325,14
0.4983277591973244,9
0.5016722408026756,6
0.5050167224080268,1
0.5083612040133779,-1
0.5117056856187291,-2
0.5150501672240803,-2
0.5183946488294314,-2
0.5217391304347826,2
0.5250836120401338,7
0.5284280936454849,2
0.5317725752508361,3
0.5351170568561873,4
0.5384615384615384,1
0.5418060200668896,2
0.5451505016722408,8
0.5484949832775919,4
0.5518394648829431,1
0.5551839464882943,-1
0.5585284280936454,-8
0.5618729096989966,-13
0.5652173913043478,-7
0.568561872909699,-4
0.5719063545150501,-6
0.5752508361204013,-5
0.5785953177257525,-2
0.5819397993311036,-8
0.5852842809364548,-8
0.588628762541806,3
0.5919732441471571,7
0.5953177257525083,8
0.5986622073578595,10
0.6020066889632107,9
0.6053511705685619,1
0.6086956521739131,0
0.6120401337792643,-2
0.6153846153846154,1
0.6187290969899666,1
0.6220735785953178,7
0.6254180602006689,4
0.6287625418060201,1
0.6321070234113713,1
0.6354515050167224,-2
0.6387959866220736,-6
0.6421404682274248,-6
0.6454849498327759,0
0.6488294314381271,-4
0.6521739130434783,2
0.6555183946488294,3
0.6588628762541806,7
0.6622073578595318,-1
0.6655518394648829,2
0.6688963210702341,-4
0.6722408026755853,-7
0.6755852842809364,-11
0.6789297658862876,-2
0.6822742474916388,-3
0.68561872909699,0
0.6889632107023411,2
0.6923076923076923,6
0.6956521739130435,2
0.6989966555183946,0
0.7023411371237458,3
0.705685618729097,5
0.7090301003344481,5
0.7123745819397993,6
0.7157190635451505,10
0.7190635451505016,6
0.7224080267558528,0
0.725752508361204,-3
0.7290969899665551,-6
0.7324414715719063,-8
0.7357859531772575,-6
