Window SummeReads
0.2 543 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_0,.20000_pos.csv']| |[-128, -123, -130, -120, -134, -131, -9]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_0,.20000_pos.csv']| |[405, 421, 469, 23]|
0.21 2142 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv']| |[-124, -124, -130, -121, -130, -124]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv']| |[419, 512, 412, 546, 439, 567]|
0.22 2074 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv']| |[-123, -120, -127, -119, -129, -122]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv']| |[427, 461, 414, 535, 461, 516]|
0.23 2105 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv']| |[-123, -118, -127, -120, -125, -117]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv']| |[442, 491, 436, 501, 430, 535]|
0.24 2027 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv']| |[-117, -118, -120, -114, -124, -116]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv']| |[412, 483, 393, 500, 435, 513]|
0.25 1955 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv']| |[-120, -110, -119, -117, -123, -113]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv']| |[406, 449, 429, 497, 394, 482]|
0.26 2067 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv']| |[-119, -113, -116, -113, -118, -108]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv']| |[439, 502, 401, 486, 407, 519]|
0.27 1890 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv']| |[-115, -112, -115, -112, -116, -104]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv']| |[403, 452, 408, 452, 374, 475]|
0.28 1814 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv']| |[-115, -112, -113, -106, -112, -106]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv']| |[374, 425, 358, 506, 366, 449]|
0.29 1799 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv']| |[-106, -108, -108, -99, -109, -103]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.30000,1_0.0,.10000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv']| |[452, 436, 341, 418, 374, 411]|
0.3 657 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv']| |[-112, -109, -96, -96, 0, -97, -97]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.10000,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.10000,.30000_pos.csv']| |[420, 415, 420, 3, 6]|
0.31 2122 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv']| |[-105, -105, -101, -94, -99, -97]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv']| |[428, 474, 381, 476, 413, 551]|
0.32 2080 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv']| |[-104, -104, -97, -90, -96, -90]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv']| |[455, 414, 391, 481, 414, 506]|
0.33 2045 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv']| |[-104, -102, -89, -89, -90, -93]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv']| |[437, 391, 413, 457, 414, 500]|
0.34 1927 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv']| |[-99, -98, -95, -87, -88, -86]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv']| |[404, 392, 419, 433, 373, 459]|
0.35 1856 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv']| |[-96, -99, -92, -86, -87, -89]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv']| |[385, 380, 399, 430, 370, 441]|
0.36 1852 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv']| |[-96, -95, -88, -83, -84, -82]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv']| |[402, 400, 358, 397, 381, 442]|
0.37 1736 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv']| |[-93, -94, -85, -81, -83, -82]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv']| |[383, 381, 341, 430, 331, 388]|
0.38 1642 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv']| |[-94, -95, -88, -78, -75, -77]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv']| |[362, 367, 343, 393, 324, 360]|
0.39 1502 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv']| |[-91, -92, -81, -80, -73, -75, -10]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.40000,1_0.0,.20000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv']| |[373, 346, 303, 325, 320, 337]|
0.4 590 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv']| |[-91, -84, -74, -80, -73, -73]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.20000,.40000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.20000,.40000_pos.csv']| |[386, 289, 354, 21, 1, 14]|
0.41 1900 |['Analyse_100_10002_1_-1_$$_10000_2.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_2.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_3.0_20_.40000,.60000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.30000,.50000_pos.csv', 'Analyse_100_10002_1_-1_$$_10000_4.0_20_.40000,.60000_pos.csv']| |[-85, -83, -73, -78, -75, -67]| |['Analyse_100_10001_100_-0.2_$$_10000_2.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_2.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_3.0_80_0,.40000_.60000,1_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_.50000,1_0.0,.30000_pos.csv', 'Analyse_100_10001_100_-0.2_$$_10000_4.0_80_0,.40000_.60000,1_pos.csv']| |[395, 422, 325, 438, 310, 471]|
