0.524 2.0751116482310152 108.67%
0.52 -8.42881116261158 64.02%
0.516 -4.932733973454177 78.49%
0.72 -43.232670620481855 10.36%
0.716 -44.73659343132445 6.28%
0.712 -44.24051624216705 6.35%
0.708 -46.74443905300964 0.0%
0.704 -46.24836186385224 0.0%
0.7000000000000001 -43.752284674694835 4.37%
0.772 -51.681674079528136 5.48%
0.768 -49.18559689037073 9.22%
0.764 -52.68951970121333 1.86%
0.76 -51.193442512055924 3.75%
0.756 -49.697365322898506 5.69%
0.752 -50.2012881337411 3.83%
0.748 -49.7052109445837 3.86%
0.744 -48.20913375542629 5.85%
0.74 -48.71305656626889 3.94%
0.736 -46.216979377111485 7.96%
0.732 -48.72090218795408 2.01%
0.728 -43.22482499879666 12.18%
0.724 -43.72874780963926 10.26%
0.864 -65.09144943014846 1.51%
0.86 -65.59537224099105 0.0%
0.856 -63.09929505183365 3.07%
0.852 -60.603217862676246 6.19%
0.848 -63.10714067351884 1.55%
0.844 -62.61106348436144 1.57%
0.84 -63.11498629520402 0.0%
0.836 -57.618909106046615 7.98%
0.8320000000000001 -60.122831916889226 3.21%
0.8280000000000001 -59.62675472773182 3.24%
0.8240000000000001 -60.13067753857442 1.63%
0.8200000000000001 -60.63460034941701 0.0%
0.8160000000000001 -57.13852316025961 4.98%
0.812 -59.64244597110219 0.0%
0.808 -58.14636878194479 1.69%
0.804 -56.65029159278738 3.41%
0.8 -57.15421440362998 1.71%
0.796 -55.658137214472575 3.46%
0.792 -54.16206002531517 5.24%
0.788 -54.66598283615777 3.52%
0.784 -54.16990564700035 3.56%
0.78 -52.673828457842944 5.38%
0.776 -55.17775126868554 0.0%
0.9 -11.556144132565109 83.62%
0.896 -67.0600669434077 4.28%
0.892 -68.5639897542503 1.43%
0.888 -65.0679125650929 5.79%
0.884 -66.57183537593549 2.91%
0.88 -66.07575818677809 2.93%
0.876 -62.579680997620684 7.39%
0.872 -64.08360380846328 4.47%
0.868 -66.58752661930586 0.0%
