0.672 -80.59570513339388 1.22%
0.664 -75.77226204502323 5.01%
0.656 -72.9488189566526 6.41%
0.648 -70.12537586828195 7.88%
0.64 -68.3019327799113 8.07%
0.632 -66.47848969154067 8.27%
0.624 -67.65504660317002 4.24%
0.616 -62.83160351479937 8.71%
0.608 -64.00816042642872 4.47%
0.6 -60.18471733805809 7.67%
0.8 -12.770794547324172 88.47%
0.792 -105.94735145895352 2.75%
0.784 -105.12390837058287 1.86%
0.776 -102.30046528221224 2.84%
0.768 -102.47702219384159 0.96%
0.76 -99.65357910547094 1.96%
0.752 -95.83013601710029 4.0%
0.744 -93.00669292872966 5.1%
0.736 -93.18324984035901 3.11%
0.728 -88.35980675198836 6.35%
0.72 -88.53636366361773 4.32%
0.712 -82.71292057524708 8.81%
0.704 -84.88947748687643 4.49%
0.6960000000000001 -83.0660343985058 4.59%
0.6880000000000001 -82.24259131013518 3.51%
0.68 -78.41914822176453 5.99%
