0.16 -122.55070785070788 5.4%
0.152 -127.53513513513519 3.04%
0.14400000000000002 -130.51956241956245 2.24%
0.136 -127.50398970398973 5.9%
0.128 -134.48841698841704 2.18%
0.12 -136.47284427284433 2.15%
0.112 -137.4572715572716 2.82%
0.10400000000000001 -141.4416988416989 1.39%
0.096 -141.42612612612618 2.75%
0.088 -144.41055341055346 2.03%
0.08 -143.39498069498075 4.01%
0.07200000000000001 -147.37940797940803 2.64%
0.064 -149.3638352638353 2.6%
0.056 -152.3482625482626 1.93%
0.048 -156.33268983268988 0.63%
0.04 -157.31711711711716 1.25%
0.032 -155.30154440154445 3.71%
0.024 -159.28597168597173 2.44%
0.016 -162.27039897039901 1.81%
0.008 -164.2548262548263 1.79%
0.0 -165.23925353925358 2.36%
0.2 -2.628571428571462 97.8%
0.192 -119.61299871299875 1.64%
0.184 -119.59742599742603 3.23%
0.176 -121.58185328185333 3.18%
0.168 -121.5662805662806 4.7%
