0.405 279.08395061728396 1853.47%
0.41000000000000003 211.86949713941584 1413.47%
0.41500000000000004 237.65504366154772 1553.99%
0.42 212.4405901836796 1382.89%
0.425 244.2261367058115 1555.99%
0.43 205.0116832279434 1306.78%
0.435 233.79722975007527 1459.06%
0.44 209.58277627220716 1303.3%
0.445 238.36832279433906 1451.93%
0.45 209.15386931647095 1271.98%
0.455 203.93941583860283 1229.19%
0.46 205.7249623607347 1225.71%
0.465 211.5105088828666 1243.94%
0.47000000000000003 197.2960554049985 1154.83%
0.47500000000000003 195.08160192713038 1131.17%
0.48 188.86714844926226 1087.13%
0.485 207.65269497139417 1173.29%
0.49 199.43824149352605 1119.53%
0.495 169.22378801565793 955.69%
0.5 213.04608532583217 5488.23%
0.505 223.03396624472575 5723.6%
0.51 215.02184716361933 5505.06%
0.515 220.00972808251288 5613.65%
0.52 220.99760900140646 5621.63%
0.525 231.98548992030004 5878.67%
0.53 211.97337083919362 5364.28%
0.535 217.9612517580872 5496.75%
0.54 235.94913267698078 5924.65%
0.545 215.93701359587436 5414.73%
0.55 237.92489451476794 5938.49%
0.555 232.91277543366152 5798.55%
0.56 240.90065635255507 5976.56%
0.5650000000000001 231.88853727144866 5740.04%
0.5700000000000001 239.87641819034224 5917.18%
0.5750000000000001 230.86429910923582 5682.22%
0.58 226.8521800281294 5569.19%
0.585 241.84006094702298 5913.54%
0.59 256.82794186591656 6255.9%
0.595 223.81582278481014 5449.09%
