0.068 -70.33735653461679 4.09%
0.064 -71.75808959644574 2.71%
0.06 -71.1788226582747 4.04%
0.056 -74.59955572010364 0.0%
0.052000000000000005 -70.02028878193259 6.66%
0.048 -73.44102184376155 2.65%
0.044 -72.8617549055905 3.95%
0.04 -74.28248796741946 2.62%
0.036000000000000004 -74.70322102924841 2.6%
0.032 -77.12395409107735 0.0%
0.028 -76.5446871529063 1.28%
0.024 -74.96542021473526 3.84%
0.02 -76.38615327656422 2.55%
0.016 -76.80688633839317 2.53%
0.012 -75.22761940022212 5.04%
0.008 -75.64835246205107 5.02%
0.004 -78.06908552388002 2.49%
0.0 -79.48981858570897 1.24%
0.14400000000000002 -60.34342835986669 7.65%
0.14 -61.76416142169565 6.08%
0.136 -64.1848944835246 3.02%
0.132 -63.605627545353556 4.5%
0.128 -65.02636060718251 2.98%
0.124 -64.44709366901147 4.44%
0.12 -65.8678267308404 2.94%
0.116 -68.28855979266936 0.0%
0.112 -68.70929285449832 0.0%
0.108 -66.13002591632727 4.33%
0.10400000000000001 -67.55075897815622 2.87%
0.1 -68.97149203998518 1.42%
0.096 -67.39222510181412 4.26%
0.092 -68.81295816364307 2.82%
0.088 -70.23369122547203 1.4%
0.084 -71.65442428730098 0.0%
0.08 -70.07515734912994 2.77%
0.076 -68.49589041095888 5.51%
0.07200000000000001 -71.91662347278783 1.37%
0.2 -4.45316549426137 92.5%
0.196 -54.873898556090325 8.35%
0.192 -60.29463161791927 0.0%
0.188 -58.71536467974823 3.29%
0.184 -61.136097741577174 0.0%
0.18 -61.55683080340613 0.0%
0.176 -58.97756386523508 4.84%
0.17200000000000001 -59.39829692706404 4.8%
0.168 -61.819029988892986 1.59%
0.164 -62.23976305072193 1.58%
0.16 -60.66049611255089 4.71%
0.156 -63.08122917437984 1.56%
0.152 -62.5019622362088 3.1%
0.148 -63.92269529803775 1.54%
