0.604 138.0908845487889 2098.67%
0.608 121.12791606933403 1862.6%
0.612 153.16494758987918 2340.87%
0.616 154.2019791104243 2368.33%
0.62 115.23901063096945 1804.46%
0.624 150.2760421515146 2334.93%
0.628 161.31307367205972 2512.36%
0.632 156.35010519260487 2451.16%
0.636 153.38713671315 2419.52%
0.64 149.42416823369516 2372.32%
0.644 149.46119975424028 2385.75%
0.648 156.49823127478544 2507.01%
0.652 160.53526279533057 2583.24%
0.656 161.5722943158757 2613.68%
0.66 163.60932583642085 2660.12%
0.664 174.64635735696598 2848.75%
0.668 172.68338887751113 2833.79%
0.672 177.72042039805626 2930.13%
0.676 162.7574519186014 2707.22%
0.68 181.79448343914655 3029.56%
0.684 159.83151495969167 2691.09%
0.6880000000000001 175.86854648023683 2968.3%
0.6920000000000001 184.90557800078196 3134.01%
0.6960000000000001 155.9426095213271 2674.41%
0.7000000000000001 210.97964104187224 3604.43%
0.704 216.01667256241737 3710.31%
0.708 168.05370408296253 2926.19%
0.712 176.09073560350765 3079.9%
0.716 158.1277671240528 2792.8%
0.72 204.16479864459794 3598.84%
0.724 199.2018301651431 3535.59%
0.728 200.23886168568822 3575.68%
0.732 189.27589320623335 3406.64%
0.736 173.3129247267785 3147.48%
0.74 197.34995624732363 3592.89%
0.744 212.3869877678688 3883.83%
0.748 196.42401928841392 3622.68%
0.752 207.46105080895904 3845.49%
0.756 206.4980823295042 3853.2%
0.76 214.53511385004933 4025.7%
0.764 232.57214537059448 4384.78%
0.768 217.6091768911396 4136.65%
0.772 230.64620841168477 4408.09%
0.776 187.6832399322299 3630.03%
0.78 194.72027145277502 3788.07%
0.784 212.75730297332018 4158.16%
0.788 202.7943344938653 3995.64%
0.792 209.83136601441046 4159.7%
0.796 242.8683975349556 4832.79%
