0.624 -69.46510985346518 5.44%
0.616 -66.94052859238933 6.95%
0.608 -66.41594733131346 5.68%
0.6 -61.89136607023761 10.16%
0.592 -8.366784809161743 87.58%
0.776 -97.43215381390651 4.88%
0.768 -94.90757255283064 5.94%
0.76 -92.38299129175478 7.04%
0.752 -92.85841003067894 5.1%
0.744 -93.33382876960307 3.11%
0.736 -91.8092475085272 3.16%
0.728 -90.28466624745134 3.21%
0.72 -86.7600849863755 5.44%
0.712 -87.23550372529964 3.32%
0.704 -82.71092246422377 6.76%
0.6960000000000001 -85.18634120314793 2.29%
0.6880000000000001 -76.66175994207207 10.5%
0.68 -79.1371786809962 5.94%
0.672 -80.61259741992033 2.42%
0.664 -79.08801615884448 2.46%
0.656 -75.56343489776863 5.02%
0.648 -77.03885363669276 1.28%
0.64 -68.5142723756169 10.45%
0.632 -73.98969111454105 1.33%
0.8 0.99410240286592 100.92%
0.792 -105.48131633605824 0.0%
0.784 -100.95673507498238 2.88%
