0.324 -2.970517855613835 91.74%
0.32 -30.303244714436076 16.52%
0.316 -35.63597157325832 2.72%
0.312 -36.96869843208056 0.0%
0.308 -34.3014252909028 8.04%
0.304 -35.63415214972504 5.31%
0.3 -33.96687900854729 10.53%
0.296 -37.29960586736953 2.61%
0.292 -36.63233272619178 5.17%
0.28800000000000003 -37.96505958501401 2.56%
0.28400000000000003 -39.29778644383625 0.0%
0.28 -37.6305133026585 5.04%
0.276 -37.96324016148074 5.0%
0.46 -1.6578046556575998 93.27%
0.456 -8.99053151447984 64.02%
0.452 -8.323258373302082 67.13%
0.516 -2.2356487571170973 90.37%
0.512 -0.9225863929087694 95.97%
