0.804 150.09157894736842 1262.74%
0.808 153.91111414900888 1275.89%
0.812 127.73064935064934 1062.59%
0.8160000000000001 151.5501845522898 1226.78%
0.8200000000000001 163.36971975393027 1298.57%
0.8240000000000001 156.18925495557073 1230.92%
0.8280000000000001 156.0087901572112 1215.04%
0.8320000000000001 135.82832535885166 1058.44%
0.836 157.64786056049215 1198.42%
0.84 163.4673957621326 1224.83%
0.844 153.28693096377307 1141.84%
0.848 141.10646616541354 1047.43%
0.852 150.926001367054 1101.23%
0.856 163.74553656869446 1173.42%
0.86 164.56507177033492 1166.18%
0.864 148.3846069719754 1050.24%
0.868 141.20414217361585 993.93%
0.872 142.02367737525634 988.96%
0.876 185.8432125768968 1250.24%
0.88 168.66274777853727 1132.38%
0.884 163.48228298017773 1089.73%
0.888 184.3018181818182 1203.72%
0.892 175.12135338345865 1137.53%
0.896 154.94088858509912 1008.25%
0.9 175.76042378673958 1119.51%
0.904 163.57995898838004 1039.03%
0.908 166.3994941900205 1045.42%
0.912 154.21902939166097 967.32%
0.916 205.03856459330143 1241.54%
0.92 154.8580997949419 953.59%
0.924 182.67763499658236 1097.01%
0.928 178.49717019822282 1064.7%
0.932 175.31670539986328 1038.36%
0.936 213.13624060150374 1229.87%
0.9400000000000001 180.9557758031442 1050.18%
0.9440000000000001 194.77531100478467 1113.15%
0.9480000000000001 173.59484620642516 994.58%
0.9520000000000001 174.41438140806562 990.52%
0.9560000000000001 179.23391660970609 1006.77%
0.96 167.05345181134655 937.5%
0.964 202.872987012987 1107.96%
0.968 177.69252221462747 975.01%
0.972 160.51205741626794 883.44%
0.976 163.3315926179084 890.24%
0.98 189.1511278195489 1007.24%
0.984 175.97066302118935 936.78%
0.988 210.79019822282982 1093.83%
0.992 207.60973342447028 1070.58%
0.996 181.42926862611074 941.09%
