0.168 -87.64523802781005 5.39%
0.16 -90.81871560325868 2.15%
0.152 -87.99219317870731 5.37%
0.14400000000000002 -89.16567075415594 4.29%
0.136 -91.33914832960458 2.14%
0.128 -87.51262590505321 6.41%
0.12 -93.68610348050184 0.0%
0.112 -90.85958105595047 3.19%
0.10400000000000001 -90.03305863139911 4.25%
0.096 -90.20653620684774 4.24%
0.088 -90.38001378229637 4.23%
0.08 -90.553491357745 4.23%
0.07200000000000001 -92.72696893319365 2.11%
0.064 -89.90044650864228 5.26%
0.056 -91.0739240840909 4.2%
0.048 -89.24740165953953 6.29%
0.04 -91.42087923498818 4.19%
0.032 -91.5943568104368 4.18%
0.024 -89.76783438588544 6.26%
0.016 -93.94131196133407 2.08%
0.008 -92.11478953678271 4.16%
0.2 23.04867227398448 125.06%
0.192 -89.12480530146415 3.25%
0.184 -87.29828287691278 5.41%
0.176 -90.47176045236141 2.16%
