0.0 249.5565166432255 5716.23%
0.005 272.5498945147679 6224.57%
0.01 240.54327238631035 5497.3%
0.015 265.5366502578528 6049.26%
0.02 246.53002812939522 5615.24%
0.025 218.52340600093765 4981.46%
0.03 208.51678387248006 4751.05%
0.035 197.5101617440225 4499.04%
0.04 238.50353961556493 5404.25%
0.045 216.49691748710737 4907.74%
0.05 204.4902953586498 4634.44%
0.055 225.4836732301922 5092.63%
0.06 222.47705110173465 5018.84%
0.065 204.47042897327708 4614.12%
0.07 243.46380684481952 5467.13%
0.075 194.45718471636192 4380.54%
0.08 237.45056258790436 5319.33%
0.085 232.4439404594468 5201.86%
0.09 190.43731833098923 4273.8%
0.095 192.43069620253164 4311.37%
0.905 219.4283950617284 1509.15%
0.91 196.22143932550435 1343.59%
0.915 219.01448358928033 1470.08%
0.92 216.8075278530563 1438.94%
0.925 215.60057211683227 1414.68%
0.93 205.39361638060825 1336.83%
0.935 231.1866606443842 1475.01%
0.9400000000000001 186.9797049081602 1198.56%
0.9450000000000001 221.77274917193614 1387.33%
0.9500000000000001 223.56579343571212 1382.33%
0.9550000000000001 238.3588376994881 1451.15%
0.96 226.15188196326406 1367.09%
0.965 186.94492622704004 1135.41%
0.97 229.73797049081602 1358.0%
0.975 204.53101475459198 1207.42%
0.98 220.32405901836796 1279.72%
0.985 226.11710328214392 1297.47%
0.99 244.9101475459199 1382.93%
0.995 203.70319180969588 1155.63%
