0.844 -59.777932669511614 3.23%
0.84 -60.40015173067805 1.62%
0.836 -61.022370791844466 0.0%
0.8320000000000001 -57.64458985301091 4.94%
0.8280000000000001 -55.266808914177346 8.29%
0.8240000000000001 -56.889027975343765 5.0%
0.8200000000000001 -58.5112470365102 1.68%
0.8160000000000001 -58.13346609767663 1.69%
0.812 -58.755685158843065 0.0%
0.808 -58.37790422000948 0.0%
0.804 -57.00012328117592 1.72%
0.8 -57.62234234234235 0.0%
0.928 -67.7113323850166 2.86%
0.924 -66.33355144618304 4.32%
0.92 -66.95577050734946 2.9%
0.916 -65.57798956851589 4.37%
0.912 -67.20020862968232 1.46%
0.908 -64.82242769084874 4.42%
0.904 -66.44464675201517 1.48%
0.9 -64.06686581318161 4.47%
0.896 -64.68908487434804 2.99%
0.892 -64.31130393551446 3.01%
0.888 -65.93352299668089 0.0%
0.884 -65.55574205784733 0.0%
0.88 -63.177961119013744 3.06%
0.876 -60.80018018018018 6.17%
0.872 -62.42239924134661 3.1%
0.868 -64.04461830251304 0.0%
0.864 -58.66683736367946 7.85%
0.86 -61.289056424845896 3.16%
0.856 -62.91127548601233 0.0%
0.852 -60.53349454717876 3.19%
0.848 -61.15571360834518 1.6%
0.996 -74.1336083451873 2.62%
0.992 -74.75582740635372 1.32%
0.988 -70.37804646752015 6.63%
0.984 -70.00026552868658 6.66%
0.98 -72.62248458985302 2.68%
0.976 -67.24470365101944 9.42%
0.972 -69.86692271218587 5.41%
0.968 -70.4891417733523 4.08%
0.964 -71.11136083451873 2.73%
0.96 -72.73357989568515 0.0%
0.9560000000000001 -70.3557989568516 2.76%
0.9520000000000001 -70.97801801801802 1.38%
0.9480000000000001 -70.60023707918445 1.39%
0.9440000000000001 -69.22245614035089 2.8%
0.9400000000000001 -69.84467520151732 1.41%
0.936 -69.46689426268374 1.41%
0.932 -69.08911332385017 1.42%
