0.096 -65.55102040816327 48.6%
0.088 -123.64081632653063 3.88%
0.08 -126.73061224489797 2.31%
0.07200000000000001 -127.82040816326531 2.29%
0.064 -126.91020408163266 3.79%
0.056 -132.0 0.75%
0.048 -132.08979591836734 1.49%
0.04 -131.1795918367347 2.95%
0.032 -131.26938775510206 3.66%
0.024 -135.3591836734694 1.45%
0.016 -135.44897959183675 2.16%
0.008 -134.5387755102041 3.58%
0.0 -135.62857142857143 3.55%
0.992 -133.40202111613874 2.91%
0.984 -134.30636500754147 1.46%
0.976 -131.21070889894418 2.95%
0.968 -130.11505279034688 2.98%
0.96 -126.01939668174961 5.26%
0.9520000000000001 -129.92374057315234 1.51%
0.9440000000000001 -128.82808446455505 1.52%
0.936 -125.73242835595775 3.08%
0.928 -126.63677224736048 1.55%
0.92 -124.54111613876319 2.35%
0.912 -122.4454600301659 3.16%
0.904 -121.34980392156862 3.19%
