0.095 -91.6259493670886 3.17%
0.09 -95.4444913267698 0.0%
0.085 -94.263033286451 2.07%
0.08 -95.0815752461322 2.06%
0.075 -96.9001172058134 1.02%
0.07 -94.7186591654946 4.05%
0.065 -94.5372011251758 5.02%
0.06 -94.35574308485701 5.97%
0.055 -97.17428504453821 3.95%
0.05 -99.99282700421941 1.96%
0.045 -99.8113689639006 2.91%
0.04 -97.6299109235818 5.78%
0.035 -101.448452883263 2.87%
0.03 -103.2669948429442 1.89%
0.025 -105.0855368026254 0.94%
0.02 -104.9040787623066 1.87%
0.015 -105.72262072198781 1.85%
0.01 -106.54116268166901 1.84%
0.005 -108.3597046413502 0.91%
0.0 -108.1782466010314 1.81%
0.505 6.389943389943404 121.58%
0.5 -8.763118737802266 69.53%
0.905 -93.36508639040284 4.1%
0.9 -94.51814851814851 2.07%
0.995 -110.60996809098074 1.77%
0.99 -107.76303021872641 3.57%
0.985 -109.91609234647208 0.9%
0.98 -109.06915447421775 0.9%
0.975 -105.22221660196342 3.66%
0.97 -103.3752787297091 4.61%
0.965 -104.52834085745477 2.78%
0.96 -103.68140298520044 2.81%
0.9550000000000001 -102.83446511294613 2.83%
0.9500000000000001 -102.9875272406918 1.9%
0.9450000000000001 -102.14058936843747 1.92%
0.9400000000000001 -101.29365149618314 1.93%
0.935 -99.44671362392882 2.92%
0.93 -99.59977575167449 1.96%
0.925 -96.75283787942016 3.97%
0.92 -96.90590000716583 3.0%
0.915 -96.0589621349115 3.02%
0.91 -95.21202426265717 3.05%
