0.14400000000000002 -124.38245388245392 4.6%
0.136 -126.06520806520811 4.54%
0.128 -128.74796224796228 3.73%
0.12 -130.43071643071647 3.69%
0.112 -137.11347061347067 0.0%
0.10400000000000001 -133.79622479622483 3.6%
0.096 -136.47897897897903 2.84%
0.088 -139.1617331617332 2.11%
0.08 -141.8444873444874 1.39%
0.07200000000000001 -140.52724152724159 3.43%
0.064 -142.20999570999575 3.39%
0.056 -145.89274989274995 2.01%
0.048 -143.5755040755041 4.64%
0.04 -147.2582582582583 3.28%
0.032 -151.9410124410125 1.29%
0.024 -151.62376662376667 2.57%
0.016 -153.30652080652087 2.54%
0.008 -150.98927498927503 5.03%
0.0 -157.67202917202923 1.86%
0.2 -6.603174603174637 94.43%
0.192 -115.28592878592883 4.15%
0.184 -119.96868296868301 1.63%
0.176 -120.6514371514372 2.42%
0.168 -121.33419133419137 3.19%
0.16 -123.01694551694555 3.14%
0.152 -125.69969969969975 2.33%
