0.1 -1.3690360272638742 98.27%
0.095 -75.79281888997079 5.01%
0.09 -78.2166017526777 2.49%
0.085 -76.64038461538462 4.96%
0.08 -80.06416747809153 1.23%
0.075 -79.48795034079845 2.45%
0.07 -78.91173320350535 3.66%
0.065 -79.33551606621226 3.64%
0.06 -81.75929892891918 1.2%
0.055 -82.1830817916261 1.2%
0.05 -82.60686465433301 1.19%
0.045 -83.03064751703992 1.19%
0.04 -81.45443037974684 3.55%
0.035 -82.87821324245375 2.35%
0.03 -81.30199610516067 4.68%
0.025 -84.72577896786758 1.16%
0.02 -85.14956183057448 1.16%
0.015 -83.5733446932814 3.46%
0.01 -84.99712755598831 2.29%
0.005 -85.42091041869523 2.28%
0.0 -82.84469328140214 5.69%
0.995 -87.32891467416785 3.32%
0.99 -87.84103375527427 2.22%
0.985 -89.3531528363807 0.0%
0.98 -84.86527191748712 4.5%
0.975 -87.37739099859354 1.13%
0.97 -85.88951007969996 2.27%
0.965 -80.40162916080638 8.0%
0.96 -84.91374824191281 2.3%
0.9550000000000001 -84.42586732301923 2.31%
0.9500000000000001 -85.93798640412567 0.0%
0.9450000000000001 -83.45010548523209 2.34%
0.9400000000000001 -83.9622245663385 1.17%
0.935 -81.47434364744493 3.55%
0.93 -81.98646272855134 2.38%
0.925 -83.49858180965778 0.0%
0.92 -80.0107008907642 3.61%
0.915 -79.52281997187062 3.63%
0.91 -81.03493905297704 1.21%
0.905 -77.54705813408346 4.9%
0.9 -80.05917721518989 1.23%
