0.092 -61.19918367346939 4.67%
0.088 -62.472244897959186 3.1%
0.084 -62.74530612244898 3.08%
0.08 -64.01836734693877 1.53%
0.076 -63.29142857142858 3.06%
0.07200000000000001 -64.56448979591838 1.52%
0.068 -62.83755102040817 4.55%
0.064 -64.11061224489796 3.02%
0.06 -65.38367346938776 1.5%
0.056 -66.65673469387755 0.0%
0.052000000000000005 -65.92979591836735 1.49%
0.048 -66.20285714285714 1.48%
0.044 -65.47591836734695 2.96%
0.04 -65.74897959183674 2.95%
0.036000000000000004 -66.02204081632654 2.94%
0.032 -65.29510204081633 4.39%
0.028 -67.56816326530613 1.45%
0.024 -67.84122448979592 1.45%
0.02 -68.11428571428571 1.44%
0.016 -67.38734693877551 2.88%
0.012 -66.66040816326532 4.3%
0.008 -67.93346938775511 2.85%
0.004 -70.2065306122449 0.0%
0.0 -65.4795918367347 7.09%
0.1 -4.653061224489797 92.68%
0.096 -60.9261224489796 4.69%
0.904 -61.106516651665174 6.14%
0.9 -63.79454545454546 1.54%
0.996 -69.28185418541854 4.15%
0.992 -70.96988298829883 1.38%
0.988 -70.65791179117912 1.39%
0.984 -70.3459405940594 1.4%
0.98 -68.0339693969397 4.22%
0.976 -69.72199819981998 1.41%
0.972 -68.41002700270028 2.84%
0.968 -68.09805580558056 2.85%
0.964 -63.78608460846084 8.59%
0.96 -68.47411341134114 1.43%
0.9560000000000001 -67.16214221422143 2.89%
0.9520000000000001 -68.85017101710172 0.0%
0.9480000000000001 -66.538199819982 2.91%
0.9440000000000001 -68.2262286228623 0.0%
0.9400000000000001 -66.91425742574258 1.47%
0.936 -64.60228622862287 4.43%
0.932 -66.29031503150316 1.48%
0.928 -65.97834383438344 1.49%
0.924 -66.66637263726373 0.0%
0.92 -63.35440144014402 4.52%
0.916 -63.0424302430243 4.54%
0.912 -64.7304590459046 1.52%
0.908 -65.41848784878488 0.0%
